left,right,sound_id,ground_truth,decision,nPIT,choiceTot,acc_cycle
M1416_1.wav,M1234_5.wav,M1452_1.wav,probe,NA,22,18,0.669444444
M1812_4.wav,M2022_2.wav,M1316_8.wav,probe,Left,153,151,0.765938865
Orange293_1.wav,Grey654_7.wav,M2024_4.wav,probe,Left,101,93,0.569558101
Orange293_1.wav,Grey654_7.wav,White600_1.wav,probe,Left,101,93,0.569558101
M1416_1.wav,M1234_5.wav,M950_2.wav,probe,Right,22,18,0.669444444
White53_r4_2.wav,Grey654_6.wav,DBlue74_7.wav,probe,Left,140,114,0.727027027
White53_r4_2.wav,Grey654_6.wav,M540_1.wav,probe,Left,140,114,0.727027027
White53_r4_2.wav,Grey654_6.wav,M2023_1.wav,probe,Left,140,114,0.727027027
White53_r4_2.wav,Grey654_6.wav,M2213_2.wav,probe,NA,140,114,0.727027027
White53_r4_2.wav,Grey654_6.wav,M2021_5.wav,probe,Left,140,114,0.727027027
White53_r4_2.wav,Grey654_6.wav,LBlue324_5.wav,probe,Left,140,114,0.727027027
White53_r4_2.wav,Grey654_6.wav,DBlue43_4.wav,probe,Left,140,114,0.727027027
White53_r4_2.wav,Grey654_6.wav,M1552_5.wav,probe,Left,140,114,0.727027027
White53_r4_2.wav,Grey654_6.wav,M1812_4.wav,probe,NA,140,114,0.727027027
White53_r4_2.wav,Grey654_6.wav,White53_r1_2.wav,probe,Left,140,114,0.727027027
White53_r4_2.wav,Grey654_6.wav,White542_6.wav,probe,Left,140,114,0.727027027
White53_r4_2.wav,Grey654_6.wav,DBlue43_4.wav,probe,Left,140,114,0.727027027
White53_r4_2.wav,Grey654_6.wav,M1552_5.wav,probe,Left,140,114,0.727027027
White53_r4_2.wav,Grey654_6.wav,M1685_4.wav,probe,Right,140,114,0.727027027
White53_r4_2.wav,Grey654_6.wav,DBlue42_4.wav,probe,Right,140,114,0.727027027
White53_r4_2.wav,Grey654_6.wav,M1872_6.wav,probe,NA,140,114,0.727027027
White53_r4_2.wav,Grey654_6.wav,DBlue75_4.wav,probe,NA,140,114,0.727027027
M1416_1.wav,M1234_5.wav,DBlue53_1.wav,probe,NA,53,18,0.669444444
White53_r4_2.wav,Grey654_6.wav,White564_4.wav,probe,Left,140,114,0.727027027
White53_r4_2.wav,Grey654_6.wav,White542_6.wav,probe,Left,140,114,0.727027027
White53_r4_2.wav,Grey654_6.wav,LBlue324_5.wav,probe,Left,140,114,0.727027027
White53_r4_2.wav,Grey654_6.wav,M1687_3.wav,probe,Left,140,114,0.727027027
White53_r4_2.wav,Grey654_6.wav,M1871_6.wav,probe,Left,140,114,0.727027027
White53_r4_2.wav,Grey654_6.wav,White561_6.wav,probe,Left,140,114,0.727027027
White53_r4_2.wav,Grey654_6.wav,White563_6.wav,probe,NA,140,114,0.727027027
White53_r4_2.wav,Grey654_6.wav,DBlue75_7.wav,probe,Left,140,114,0.727027027
White53_r4_2.wav,Grey654_6.wav,M1812_4.wav,probe,Left,140,114,0.727027027
White53_r4_2.wav,Grey654_6.wav,M1230_4.wav,probe,Left,140,114,0.727027027
M1416_1.wav,M1234_5.wav,LBlue333_6.wav,probe,Right,53,18,0.669444444
White53_r4_2.wav,Grey654_6.wav,M2021_5.wav,probe,Left,140,114,0.727027027
M1416_1.wav,M1234_5.wav,Orange291_3.wav,probe,NA,53,18,0.669444444
White53_r4_2.wav,Grey654_6.wav,DBlue74_4.wav,probe,Left,140,114,0.727027027
M1416_1.wav,M1234_5.wav,DBlue74_6.wav,probe,NA,53,18,0.669444444
M1416_1.wav,M1234_5.wav,M1172_5.wav,probe,NA,53,18,0.669444444
White53_r4_2.wav,Grey654_6.wav,White564_4.wav,probe,Left,140,114,0.727027027
White53_r4_2.wav,Grey654_6.wav,White561_4.wav,probe,Left,140,114,0.727027027
M1416_1.wav,M1234_5.wav,Grey654_2.wav,probe,NA,53,18,0.669444444
M1416_1.wav,M1234_5.wav,M2021_5.wav,probe,Right,53,18,0.669444444
White53_r4_2.wav,Grey654_6.wav,M2022_4.wav,probe,Left,140,114,0.727027027
M1416_1.wav,M1234_5.wav,Orange291_3.wav,probe,Left,53,18,0.669444444
M1416_1.wav,M1234_5.wav,LBlue405_5.wav,probe,NA,53,18,0.669444444
M1416_1.wav,M1234_5.wav,Orange243_2.wav,probe,Right,53,18,0.669444444
M1812_4.wav,M2022_2.wav,Orange244_6.wav,probe,Left,185,179,0.765938865
M1812_4.wav,M2022_2.wav,M2210_3.wav,probe,Left,185,179,0.765938865
M1812_4.wav,M2022_2.wav,M1686_4.wav,probe,Right,185,179,0.765938865
M1812_4.wav,M2022_2.wav,Grey643_8.wav,probe,Left,185,179,0.765938865
M1812_4.wav,M2022_2.wav,M2024_5.wav,probe,Left,185,179,0.765938865
M1812_4.wav,M2022_2.wav,White561_1.wav,probe,Left,185,179,0.765938865
M1812_4.wav,M2022_2.wav,M542_3.wav,probe,Left,185,179,0.765938865
M1812_4.wav,M2022_2.wav,DBlue41_4.wav,probe,Right,185,179,0.765938865
M1812_4.wav,M2022_2.wav,White564_4.wav,probe,Left,185,179,0.765938865
M1812_4.wav,M2022_2.wav,White544_7.wav,probe,Left,185,179,0.765938865
Orange293_1.wav,Grey654_7.wav,Orange291_4.wav,probe,Left,109,89,0.569558101
Orange293_1.wav,Grey654_7.wav,M1313_5.wav,probe,Left,109,89,0.569558101
Orange293_1.wav,Grey654_7.wav,White607_1.wav,probe,Left,109,89,0.569558101
Orange293_1.wav,Grey654_7.wav,M1316_7.wav,probe,Left,109,89,0.569558101
Orange293_1.wav,Grey654_7.wav,M1314_1.wav,probe,Left,109,89,0.569558101
Orange293_1.wav,Grey654_7.wav,Pink44_r23_1.wav,probe,Left,109,89,0.569558101
Orange293_1.wav,Grey654_7.wav,Grey650_2.wav,probe,Left,109,89,0.569558101
Orange293_1.wav,Grey654_7.wav,White607_1.wav,probe,Left,109,89,0.569558101
Orange293_1.wav,Grey654_7.wav,Pink44_r23_1.wav,probe,Left,109,89,0.569558101
M1812_4.wav,M2022_2.wav,DBlue40_4.wav,probe,Left,185,179,0.765938865
Orange293_1.wav,Grey654_7.wav,Orange231_4.wav,probe,Left,109,89,0.569558101
Orange293_1.wav,Grey654_7.wav,White53_r4_4.wav,probe,Left,109,89,0.569558101
Orange293_1.wav,Grey654_7.wav,Orange290_4.wav,probe,Left,109,89,0.569558101
Orange293_1.wav,Grey654_7.wav,M542_2.wav,probe,Left,109,89,0.569558101
Orange293_1.wav,Grey654_7.wav,DBlue44_2.wav,probe,Left,109,89,0.569558101
Orange293_1.wav,Grey654_7.wav,M2211_5.wav,probe,Left,109,89,0.569558101
Orange293_1.wav,Grey654_7.wav,M2021_5.wav,probe,Left,109,89,0.569558101
Grey654_5.wav,Orange305_5.wav,LBlue323_3.wav,probe,Left,159,111,0.789473684
Orange293_1.wav,Grey654_7.wav,DBlue51_4.wav,probe,Left,109,89,0.569558101
M1812_4.wav,M2022_2.wav,M2023_1.wav,probe,Right,185,179,0.765938865
Grey654_5.wav,Orange305_5.wav,White543_7.wav,probe,Left,159,111,0.789473684
Grey654_5.wav,Orange305_5.wav,DBlue44_4.wav,probe,Left,159,111,0.789473684
Grey654_5.wav,Orange305_5.wav,White545_5.wav,probe,Left,159,111,0.789473684
Grey654_5.wav,Orange305_5.wav,Orange242_1.wav,probe,Left,159,111,0.789473684
Grey654_5.wav,Orange305_5.wav,M540_3.wav,probe,Left,159,111,0.789473684
Grey654_5.wav,Orange305_5.wav,White567_1.wav,probe,Left,159,111,0.789473684
Grey654_5.wav,Orange305_5.wav,M1685_4.wav,probe,Left,159,111,0.789473684
Grey654_5.wav,Orange305_5.wav,LBlue324_5.wav,probe,NA,159,111,0.789473684
Grey654_5.wav,Orange305_5.wav,LBlue322_5.wav,probe,Left,159,111,0.789473684
Orange293_1.wav,Grey654_7.wav,M1454_1.wav,probe,Left,109,89,0.569558101
Orange293_1.wav,Grey654_7.wav,DBlue40_2.wav,probe,Left,109,89,0.569558101
Orange293_1.wav,Grey654_7.wav,Grey651_2.wav,probe,Left,109,89,0.569558101
Grey654_5.wav,Orange305_5.wav,White543_7.wav,probe,Left,159,111,0.789473684
Orange293_1.wav,Grey654_7.wav,DBlue52_3.wav,probe,NA,109,89,0.569558101
Orange293_1.wav,Grey654_7.wav,White608_1.wav,probe,Left,109,89,0.569558101
Grey654_5.wav,Orange305_5.wav,M2212_2.wav,probe,Left,159,111,0.789473684
M1416_1.wav,M1234_5.wav,Orange305_4.wav,probe,Left,53,18,0.669444444
M1416_1.wav,M1234_5.wav,M2212_3.wav,probe,NA,53,18,0.669444444
Grey654_5.wav,Orange305_5.wav,Pink44_r20_4.wav,probe,Left,159,111,0.789473684
Grey654_5.wav,Orange305_5.wav,DBlue70_8.wav,probe,Left,159,111,0.789473684
White53_r4_2.wav,Grey654_6.wav,Orange232_5.wav,probe,Left,140,114,0.727027027
M1812_4.wav,M2022_2.wav,M1688_4.wav,probe,Right,185,179,0.765938865
M1812_4.wav,M2022_2.wav,M540_1.wav,probe,Left,185,179,0.765938865
M1812_4.wav,M2022_2.wav,White543_7.wav,probe,Right,185,179,0.765938865
M1812_4.wav,M2022_2.wav,LBlue372_6.wav,probe,Right,185,179,0.765938865
M1812_4.wav,M2022_2.wav,M2215_2.wav,probe,Right,185,179,0.765938865
M1812_4.wav,M2022_2.wav,LBlue371_6.wav,probe,Left,185,179,0.765938865
M1812_4.wav,M2022_2.wav,M1684_4.wav,probe,Left,185,179,0.765938865
Orange293_1.wav,Grey654_7.wav,M2023_4.wav,probe,Left,109,89,0.569558101
Orange293_1.wav,Grey654_7.wav,M2021_5.wav,probe,Left,109,89,0.569558101
Grey654_5.wav,Orange305_5.wav,DBlue44_4.wav,probe,Left,159,111,0.789473684
Grey654_5.wav,Orange305_5.wav,Orange242_5.wav,probe,Left,159,111,0.789473684
Grey654_5.wav,Orange305_5.wav,White543_8.wav,probe,Left,159,111,0.789473684
Grey654_5.wav,Orange305_5.wav,Orange241_5.wav,probe,Left,159,111,0.789473684
M1812_4.wav,M2022_2.wav,Grey640_7.wav,probe,Right,185,179,0.765938865
M1812_4.wav,M2022_2.wav,M2023_4.wav,probe,Left,185,179,0.765938865
M1812_4.wav,M2022_2.wav,M542_5.wav,probe,Left,185,179,0.765938865
Grey654_5.wav,Orange305_5.wav,Pink504_1.wav,probe,Left,159,111,0.789473684
Grey654_5.wav,Orange305_5.wav,M1873_6.wav,probe,Left,159,111,0.789473684
Grey654_5.wav,Orange305_5.wav,Grey654_6.wav,probe,Left,159,111,0.789473684
Grey654_5.wav,Orange305_5.wav,Grey644_9.wav,probe,Left,159,111,0.789473684
M1812_4.wav,M2022_2.wav,M542_5.wav,probe,Left,185,179,0.765938865
M1812_4.wav,M2022_2.wav,Orange232_5.wav,probe,Left,185,179,0.765938865
M1812_4.wav,M2022_2.wav,M1273_4.wav,probe,Right,185,179,0.765938865
M1812_4.wav,M2022_2.wav,Orange304_4.wav,probe,Right,185,179,0.765938865
M1812_4.wav,M2022_2.wav,Grey640_7.wav,probe,Right,185,179,0.765938865
M1812_4.wav,M2022_2.wav,White53_r3_3.wav,probe,Left,185,179,0.765938865
Grey654_5.wav,Orange305_5.wav,M1271_3.wav,probe,Left,159,111,0.789473684
M1812_4.wav,M2022_2.wav,White567_4.wav,probe,Right,185,179,0.765938865
M1812_4.wav,M2022_2.wav,DBlue50_7.wav,probe,Left,185,179,0.765938865
Orange293_1.wav,Grey654_7.wav,M1316_7.wav,probe,NA,109,89,0.569558101
White53_r4_2.wav,Grey654_6.wav,M1813_4.wav,probe,NA,170,85,0.727027027
White53_r4_2.wav,Grey654_6.wav,M540_1.wav,probe,Left,170,85,0.727027027
M1416_1.wav,M1234_5.wav,M2024_4.wav,probe,NA,214,70,0.669444444
White53_r4_2.wav,Grey654_6.wav,White564_4.wav,probe,Left,170,85,0.727027027
White53_r4_2.wav,Grey654_6.wav,M2212_2.wav,probe,Left,170,85,0.727027027
White53_r4_2.wav,Grey654_6.wav,M2213_2.wav,probe,NA,170,85,0.727027027
White53_r4_2.wav,Grey654_6.wav,White53_r4_1.wav,probe,NA,170,85,0.727027027
White53_r4_2.wav,Grey654_6.wav,M2023_4.wav,probe,NA,170,85,0.727027027
White53_r4_2.wav,Grey654_6.wav,M1810_5.wav,probe,Left,170,85,0.727027027
White53_r4_2.wav,Grey654_6.wav,M540_1.wav,probe,Left,170,85,0.727027027
M1416_1.wav,M1234_5.wav,M2212_3.wav,probe,NA,214,70,0.669444444
White53_r4_2.wav,Grey654_6.wav,M1684_4.wav,probe,NA,170,85,0.727027027
White53_r4_2.wav,Grey654_6.wav,DBlue75_7.wav,probe,Left,170,85,0.727027027
White53_r4_2.wav,Grey654_6.wav,Orange302_4.wav,probe,Left,170,85,0.727027027
White53_r4_2.wav,Grey654_6.wav,DBlue74_4.wav,probe,NA,170,85,0.727027027
M1416_1.wav,M1234_5.wav,M1314_4.wav,probe,Right,214,70,0.669444444
M1416_1.wav,M1234_5.wav,White53_r3_3.wav,probe,Right,214,70,0.669444444
White53_r4_2.wav,Grey654_6.wav,White542_6.wav,probe,Left,170,85,0.727027027
White53_r4_2.wav,Grey654_6.wav,M1687_4.wav,probe,Left,170,85,0.727027027
White53_r4_2.wav,Grey654_6.wav,M2213_2.wav,probe,Right,170,85,0.727027027
M1416_1.wav,M1234_5.wav,DBlue74_1.wav,probe,NA,214,70,0.669444444
M1416_1.wav,M1234_5.wav,Grey650_6.wav,probe,Right,214,70,0.669444444
White53_r4_2.wav,Grey654_6.wav,M2021_6.wav,probe,NA,170,85,0.727027027
M1416_1.wav,M1234_5.wav,White53_r1_3.wav,probe,NA,214,70,0.669444444
M1416_1.wav,M1234_5.wav,Orange293_4.wav,probe,NA,214,70,0.669444444
White53_r4_2.wav,Grey654_6.wav,M2024_4.wav,probe,NA,170,85,0.727027027
White53_r4_2.wav,Grey654_6.wav,White545_5.wav,probe,NA,170,85,0.727027027
White53_r4_2.wav,Grey654_6.wav,Orange302_4.wav,probe,NA,170,85,0.727027027
M1416_1.wav,M1234_5.wav,White567_4.wav,probe,NA,214,70,0.669444444
White53_r4_2.wav,Grey654_6.wav,DBlue78_4.wav,probe,Left,170,85,0.727027027
White53_r4_2.wav,Grey654_6.wav,M1811_5.wav,probe,NA,170,85,0.727027027
White53_r4_2.wav,Grey654_6.wav,Pink44_r23_2.wav,probe,NA,170,85,0.727027027
White53_r4_2.wav,Grey654_6.wav,Orange302_4.wav,probe,Left,170,85,0.727027027
M1416_1.wav,M1234_5.wav,M1872_5.wav,probe,NA,214,70,0.669444444
White53_r4_2.wav,Grey654_6.wav,M1551_5.wav,probe,Left,170,85,0.727027027
M1416_1.wav,M1234_5.wav,White53_r0_4.wav,probe,NA,214,70,0.669444444
M1416_1.wav,M1234_5.wav,LBlue334_3.wav,probe,Right,214,70,0.669444444
M1416_1.wav,M1234_5.wav,M2020_4.wav,probe,Right,214,70,0.669444444
M1416_1.wav,M1234_5.wav,Orange243_2.wav,probe,Right,214,70,0.669444444
White53_r4_2.wav,Grey654_6.wav,Orange232_5.wav,probe,Left,170,85,0.727027027
M1416_1.wav,M1234_5.wav,M1454_1.wav,probe,NA,214,70,0.669444444
M1416_1.wav,M1234_5.wav,DBlue51_6.wav,probe,NA,214,70,0.669444444
White53_r4_2.wav,Grey654_6.wav,M1873_6.wav,probe,NA,170,85,0.727027027
M1416_1.wav,M1234_5.wav,LBlue403_1.wav,probe,Right,214,70,0.669444444
M1416_1.wav,M1234_5.wav,M2022_4.wav,probe,NA,214,70,0.669444444
M1416_1.wav,M1234_5.wav,M1314_4.wav,probe,NA,214,70,0.669444444
M1416_1.wav,M1234_5.wav,M2021_5.wav,probe,Right,214,70,0.669444444
M1416_1.wav,M1234_5.wav,M2211_4.wav,probe,Right,214,70,0.669444444
White53_r4_2.wav,Grey654_6.wav,DBlue74_7.wav,probe,Left,170,85,0.727027027
White53_r4_2.wav,Grey654_6.wav,White53_r2_4.wav,probe,NA,170,85,0.727027027
M1416_1.wav,M1234_5.wav,M1452_1.wav,probe,NA,214,70,0.669444444
M1416_1.wav,M1234_5.wav,Orange231_4.wav,probe,Right,214,70,0.669444444
White53_r4_2.wav,Grey654_6.wav,M1551_5.wav,probe,Left,170,85,0.727027027
M1416_1.wav,M1234_5.wav,M1451_1.wav,probe,Right,214,70,0.669444444
M1416_1.wav,M1234_5.wav,DBlue51_1.wav,probe,Right,214,70,0.669444444
M1416_1.wav,M1234_5.wav,Orange304_3.wav,probe,Left,214,70,0.669444444
White53_r4_2.wav,Grey654_6.wav,White563_6.wav,probe,NA,170,85,0.727027027
M1416_1.wav,M1234_5.wav,Orange243_5.wav,probe,NA,214,70,0.669444444
M1416_1.wav,M1234_5.wav,Pink502_2.wav,probe,Right,214,70,0.669444444
White53_r4_2.wav,Grey654_6.wav,White567_6.wav,probe,NA,170,85,0.727027027
White53_r4_2.wav,Grey654_6.wav,LBlue372_6.wav,probe,Left,170,85,0.727027027
M1416_1.wav,M1234_5.wav,Grey650_6.wav,probe,Left,214,70,0.669444444
M1416_1.wav,M1234_5.wav,LBlue322_4.wav,probe,Right,214,70,0.669444444
M1416_1.wav,M1234_5.wav,Orange230_4.wav,probe,Right,214,70,0.669444444
M1416_1.wav,M1234_5.wav,Grey650_1.wav,probe,NA,214,70,0.669444444
M1416_1.wav,M1234_5.wav,Grey645_4.wav,probe,Right,214,70,0.669444444
White53_r4_2.wav,Grey654_6.wav,LBlue320_5.wav,probe,Left,170,85,0.727027027
White53_r4_2.wav,Grey654_6.wav,DBlue41_4.wav,probe,Left,170,85,0.727027027
White53_r4_2.wav,Grey654_6.wav,DBlue74_7.wav,probe,NA,170,85,0.727027027
White53_r4_2.wav,Grey654_6.wav,White53_r0_1.wav,probe,Left,170,85,0.727027027
M1416_1.wav,M1234_5.wav,Grey654_2.wav,probe,NA,214,70,0.669444444
M1416_1.wav,M1234_5.wav,M1454_1.wav,probe,NA,214,70,0.669444444
M1416_1.wav,M1234_5.wav,M1872_5.wav,probe,Right,214,70,0.669444444
M1416_1.wav,M1234_5.wav,LBlue333_3.wav,probe,NA,214,70,0.669444444
M1416_1.wav,M1234_5.wav,Grey650_6.wav,probe,Left,214,70,0.669444444
M1416_1.wav,M1234_5.wav,DBlue51_1.wav,probe,NA,214,70,0.669444444
White53_r4_2.wav,Grey654_6.wav,White53_r3_3.wav,probe,Left,170,85,0.727027027
M1416_1.wav,M1234_5.wav,M1272_1.wav,probe,NA,214,70,0.669444444
M1416_1.wav,M1234_5.wav,M183Middle9_4.wav,probe,Right,214,70,0.669444444
M1416_1.wav,M1234_5.wav,Grey651_1.wav,probe,Right,214,70,0.669444444
M1416_1.wav,M1234_5.wav,White53_r1_3.wav,probe,Right,214,70,0.669444444
M1416_1.wav,M1234_5.wav,White53_r2_4.wav,probe,NA,214,70,0.669444444
M1416_1.wav,M1234_5.wav,M1235_3.wav,probe,NA,214,70,0.669444444
White53_r4_2.wav,Grey654_6.wav,Pink44_r21_2.wav,probe,Left,170,85,0.727027027
M1812_4.wav,M2022_2.wav,M1312_8.wav,probe,Left,224,206,0.765938865
M1812_4.wav,M2022_2.wav,M1687_3.wav,probe,Right,224,206,0.765938865
M1812_4.wav,M2022_2.wav,M1414_4.wav,probe,Left,224,206,0.765938865
M1812_4.wav,M2022_2.wav,M1414_4.wav,probe,Right,224,206,0.765938865
M1812_4.wav,M2022_2.wav,M1313_7.wav,probe,Right,224,206,0.765938865
M1812_4.wav,M2022_2.wav,Grey644_9.wav,probe,NA,224,206,0.765938865
Orange293_1.wav,Grey654_7.wav,DBlue70_4.wav,probe,Left,156,107,0.569558101
M1812_4.wav,M2022_2.wav,Pink44_r20_2.wav,probe,Right,224,206,0.765938865
M1812_4.wav,M2022_2.wav,Orange231_5.wav,probe,Left,224,206,0.765938865
Orange293_1.wav,Grey654_7.wav,Grey645_4.wav,probe,Left,156,107,0.569558101
M1812_4.wav,M2022_2.wav,M1172_6.wav,probe,Right,224,206,0.765938865
M1812_4.wav,M2022_2.wav,LBlue322_5.wav,probe,Right,224,206,0.765938865
M1812_4.wav,M2022_2.wav,M1316_8.wav,probe,Right,224,206,0.765938865
M1812_4.wav,M2022_2.wav,Grey645_8.wav,probe,Left,224,206,0.765938865
M1812_4.wav,M2022_2.wav,Grey642_6.wav,probe,Left,224,206,0.765938865
M1812_4.wav,M2022_2.wav,White544_7.wav,probe,Left,224,206,0.765938865
M1812_4.wav,M2022_2.wav,DBlue41_4.wav,probe,Left,224,206,0.765938865
Orange293_1.wav,Grey654_7.wav,DBlue51_3.wav,probe,Left,156,107,0.569558101
Orange293_1.wav,Grey654_7.wav,White545_4.wav,probe,Left,156,107,0.569558101
Orange293_1.wav,Grey654_7.wav,White607_1.wav,probe,Left,156,107,0.569558101
Orange293_1.wav,Grey654_7.wav,Grey650_2.wav,probe,Left,156,107,0.569558101
Orange293_1.wav,Grey654_7.wav,M1416_2.wav,probe,Left,156,107,0.569558101
Orange293_1.wav,Grey654_7.wav,Grey640_5.wav,probe,Left,156,107,0.569558101
Orange293_1.wav,Grey654_7.wav,M2020_5.wav,probe,Left,156,107,0.569558101
M1812_4.wav,M2022_2.wav,White561_6.wav,probe,Left,224,206,0.765938865
M1812_4.wav,M2022_2.wav,M2020_4.wav,probe,Right,224,206,0.765938865
M1812_4.wav,M2022_2.wav,White567_4.wav,probe,Left,224,206,0.765938865
M1812_4.wav,M2022_2.wav,M1688_4.wav,probe,Right,224,206,0.765938865
Grey654_5.wav,Orange305_5.wav,White563_2.wav,probe,Left,146,65,0.789473684
Grey654_5.wav,Orange305_5.wav,M1272_3.wav,probe,Left,146,65,0.789473684
Grey654_5.wav,Orange305_5.wav,M1814_4.wav,probe,Left,146,65,0.789473684
Orange293_1.wav,Grey654_7.wav,LBlue334_1.wav,probe,Left,156,107,0.569558101
Grey654_5.wav,Orange305_5.wav,White543_8.wav,probe,Left,146,65,0.789473684
Orange293_1.wav,Grey654_7.wav,M2022_4.wav,probe,Right,156,107,0.569558101
Grey654_5.wav,Orange305_5.wav,M1874_6.wav,probe,Left,146,65,0.789473684
Grey654_5.wav,Orange305_5.wav,M1271_4.wav,probe,Left,146,65,0.789473684
Orange293_1.wav,Grey654_7.wav,M1451_1.wav,probe,Left,156,107,0.569558101
Grey654_5.wav,Orange305_5.wav,M2022_2.wav,probe,NA,146,65,0.789473684
M1812_4.wav,M2022_2.wav,M2023_4.wav,probe,Right,224,206,0.765938865
Orange293_1.wav,Grey654_7.wav,M1232_3.wav,probe,Right,156,107,0.569558101
Grey654_5.wav,Orange305_5.wav,M1414_4.wav,probe,Left,146,65,0.789473684
Orange293_1.wav,Grey654_7.wav,Grey645_7.wav,probe,NA,156,107,0.569558101
Orange293_1.wav,Grey654_7.wav,M1416_2.wav,probe,NA,156,107,0.569558101
Orange293_1.wav,Grey654_7.wav,White53_r2_4.wav,probe,NA,156,107,0.569558101
Orange293_1.wav,Grey654_7.wav,LBlue403_3.wav,probe,NA,156,107,0.569558101
Orange293_1.wav,Grey654_7.wav,Orange241_3.wav,probe,NA,156,107,0.569558101
Orange293_1.wav,Grey654_7.wav,White53_r2_4.wav,probe,NA,156,107,0.569558101
Orange293_1.wav,Grey654_7.wav,M1316_7.wav,probe,NA,156,107,0.569558101
M1812_4.wav,M2022_2.wav,M950_3.wav,probe,Right,224,206,0.765938865
Grey654_5.wav,Orange305_5.wav,M2211_3.wav,probe,NA,146,65,0.789473684
Grey654_5.wav,Orange305_5.wav,Orange243_6.wav,probe,NA,146,65,0.789473684
Grey654_5.wav,Orange305_5.wav,Orange233_4.wav,probe,NA,146,65,0.789473684
Grey654_5.wav,Orange305_5.wav,DBlue78_7.wav,probe,NA,146,65,0.789473684
Orange293_1.wav,Grey654_7.wav,White609_2.wav,probe,Right,156,107,0.569558101
Grey654_5.wav,Orange305_5.wav,Orange240_5.wav,probe,NA,146,65,0.789473684
M1812_4.wav,M2022_2.wav,Grey650_5.wav,probe,NA,224,206,0.765938865
M1812_4.wav,M2022_2.wav,Grey652_7.wav,probe,Left,224,206,0.765938865
M1812_4.wav,M2022_2.wav,Pink44_r20_2.wav,probe,Right,224,206,0.765938865
M1812_4.wav,M2022_2.wav,M1811_1.wav,probe,NA,224,206,0.765938865
Orange293_1.wav,Grey654_7.wav,M1231_1.wav,probe,Right,156,107,0.569558101
Orange293_1.wav,Grey654_7.wav,White545_4.wav,probe,NA,156,107,0.569558101
Orange293_1.wav,Grey654_7.wav,Grey644_2.wav,probe,Right,156,107,0.569558101
M1812_4.wav,M2022_2.wav,White53_r4_1.wav,probe,Left,224,206,0.765938865
M1812_4.wav,M2022_2.wav,Orange305_5.wav,probe,Right,224,206,0.765938865
M1812_4.wav,M2022_2.wav,M1171_6.wav,probe,Left,224,206,0.765938865
M1812_4.wav,M2022_2.wav,M1315_7.wav,probe,Left,224,206,0.765938865
M1812_4.wav,M2022_2.wav,Orange305_5.wav,probe,NA,224,206,0.765938865
M1812_4.wav,M2022_2.wav,M1273_4.wav,probe,Left,224,206,0.765938865
M1812_4.wav,M2022_2.wav,White567_1.wav,probe,NA,224,206,0.765938865
M1812_4.wav,M2022_2.wav,Grey654_6.wav,probe,Left,224,206,0.765938865
M1812_4.wav,M2022_2.wav,White53_r4_1.wav,probe,Right,224,206,0.765938865
M1812_4.wav,M2022_2.wav,Orange233_4.wav,probe,Left,224,206,0.765938865
M1812_4.wav,M2022_2.wav,Orange241_5.wav,probe,Left,224,206,0.765938865
M1812_4.wav,M2022_2.wav,Grey640_6.wav,probe,Left,224,206,0.765938865
Orange293_1.wav,Grey654_7.wav,DBlue51_3.wav,probe,NA,156,107,0.569558101
Grey654_5.wav,Orange305_5.wav,M2023_1.wav,probe,Right,146,65,0.789473684
Grey654_5.wav,Orange305_5.wav,M1171_6.wav,probe,Right,146,65,0.789473684
Grey654_5.wav,Orange305_5.wav,M1502_3.wav,probe,Right,146,65,0.789473684
Grey654_5.wav,Orange305_5.wav,White561_6.wav,probe,Right,146,65,0.789473684
Grey654_5.wav,Orange305_5.wav,M542_5.wav,probe,Right,146,65,0.789473684
Grey654_5.wav,Orange305_5.wav,M2211_3.wav,probe,NA,146,65,0.789473684
M1812_4.wav,M2022_2.wav,Pink44_r25_2.wav,probe,Left,224,206,0.765938865
Grey654_5.wav,Orange305_5.wav,Orange244_6.wav,probe,NA,146,65,0.789473684
M1812_4.wav,M2022_2.wav,White561_1.wav,probe,Right,224,206,0.765938865
M1812_4.wav,M2022_2.wav,DBlue44_4.wav,probe,NA,224,206,0.765938865
Grey654_5.wav,Orange305_5.wav,M1811_4.wav,probe,NA,146,65,0.789473684
M1812_4.wav,M2022_2.wav,White564_5.wav,probe,Left,224,206,0.765938865
Grey654_5.wav,Orange305_5.wav,White564_6.wav,probe,NA,146,65,0.789473684
Orange293_1.wav,Grey654_7.wav,M1313_5.wav,probe,NA,156,107,0.569558101
M1812_4.wav,M2022_2.wav,M1684_4.wav,probe,Right,224,206,0.765938865
M1812_4.wav,M2022_2.wav,M1172_6.wav,probe,Left,224,206,0.765938865
M1812_4.wav,M2022_2.wav,White545_6.wav,probe,Left,224,206,0.765938865
M1812_4.wav,M2022_2.wav,DBlue78_7.wav,probe,Left,224,206,0.765938865
M1812_4.wav,M2022_2.wav,Grey645_8.wav,probe,Left,224,206,0.765938865
Grey654_5.wav,Orange305_5.wav,M2023_1.wav,probe,NA,146,65,0.789473684
Grey654_5.wav,Orange305_5.wav,M1272_4.wav,probe,NA,146,65,0.789473684
M1812_4.wav,M2022_2.wav,M2023_4.wav,probe,Left,224,206,0.765938865
M1416_1.wav,M1234_5.wav,M1316_2.wav,probe,Left,35,2,0.669444444
